invoicedate,year,month,day,hour,weekday,date_key
2011-02-11 11:24:00,2011,2,11,11,Fri,24115
2011-02-11 11:25:00,2011,2,11,11,Fri,24116
2011-02-11 11:28:00,2011,2,11,11,Fri,24117
2011-02-11 11:31:00,2011,2,11,11,Fri,24118
2011-02-11 11:36:00,2011,2,11,11,Fri,24119
2011-02-11 11:38:00,2011,2,11,11,Fri,24120
2011-02-11 11:40:00,2011,2,11,11,Fri,24121
2011-02-11 11:44:00,2011,2,11,11,Fri,24122
2011-02-11 11:55:00,2011,2,11,11,Fri,24123
2011-02-11 11:57:00,2011,2,11,11,Fri,24124
2011-02-11 12:16:00,2011,2,11,12,Fri,24125
2011-02-11 12:22:00,2011,2,11,12,Fri,24126
2011-02-11 12:32:00,2011,2,11,12,Fri,24127
2011-02-11 12:36:00,2011,2,11,12,Fri,24128
2011-02-11 12:45:00,2011,2,11,12,Fri,24129
2011-02-11 12:48:00,2011,2,11,12,Fri,24130
2011-02-11 12:49:00,2011,2,11,12,Fri,24131
2011-02-11 13:36:00,2011,2,11,13,Fri,24132
2011-02-11 13:37:00,2011,2,11,13,Fri,24133
2011-02-11 13:38:00,2011,2,11,13,Fri,24134
2011-02-11 13:39:00,2011,2,11,13,Fri,24135
2011-02-11 13:43:00,2011,2,11,13,Fri,24136
2011-02-11 13:46:00,2011,2,11,13,Fri,24137
2011-02-11 13:50:00,2011,2,11,13,Fri,24138
2011-02-11 13:53:00,2011,2,11,13,Fri,24139
2011-02-11 13:54:00,2011,2,11,13,Fri,24140
2011-02-11 13:55:00,2011,2,11,13,Fri,24141
2011-02-11 13:59:00,2011,2,11,13,Fri,24142
2011-02-11 14:12:00,2011,2,11,14,Fri,24143
2011-02-11 14:26:00,2011,2,11,14,Fri,24144
2011-02-11 14:48:00,2011,2,11,14,Fri,24145
2011-02-11 14:50:00,2011,2,11,14,Fri,24146
2011-02-11 15:05:00,2011,2,11,15,Fri,24147
2011-02-11 15:07:00,2011,2,11,15,Fri,24148
2011-02-11 15:12:00,2011,2,11,15,Fri,24149
2011-02-11 15:13:00,2011,2,11,15,Fri,24150
2011-02-11 15:14:00,2011,2,11,15,Fri,24151
2011-02-11 15:16:00,2011,2,11,15,Fri,24152
2011-02-11 15:18:00,2011,2,11,15,Fri,24153
2011-02-11 15:19:00,2011,2,11,15,Fri,24154
2011-02-11 15:20:00,2011,2,11,15,Fri,24155
2011-02-11 15:22:00,2011,2,11,15,Fri,24156
2011-02-11 15:39:00,2011,2,11,15,Fri,24157
2011-02-11 15:43:00,2011,2,11,15,Fri,24158
2011-02-11 15:47:00,2011,2,11,15,Fri,24159
2011-02-11 15:56:00,2011,2,11,15,Fri,24160
2011-02-11 16:10:00,2011,2,11,16,Fri,24161
2011-02-11 16:12:00,2011,2,11,16,Fri,24162
2011-02-11 16:19:00,2011,2,11,16,Fri,24163
2011-02-11 16:20:00,2011,2,11,16,Fri,24164
2011-02-11 16:30:00,2011,2,11,16,Fri,24165
2011-02-11 16:32:00,2011,2,11,16,Fri,24166
2011-02-11 16:34:00,2011,2,11,16,Fri,24167
2011-02-11 16:59:00,2011,2,11,16,Fri,24168
2011-02-11 17:01:00,2011,2,11,17,Fri,24169
2011-02-11 17:05:00,2011,2,11,17,Fri,24170
2011-02-11 17:06:00,2011,2,11,17,Fri,24171
2011-02-11 17:10:00,2011,2,11,17,Fri,24172
2011-02-11 17:12:00,2011,2,11,17,Fri,24173
2011-02-11 17:13:00,2011,2,11,17,Fri,24174
2011-02-11 17:14:00,2011,2,11,17,Fri,24175
2011-02-13 10:24:00,2011,2,13,10,Sun,24176
2011-02-13 11:13:00,2011,2,13,11,Sun,24177
2011-02-13 11:22:00,2011,2,13,11,Sun,24178
2011-02-13 11:36:00,2011,2,13,11,Sun,24179
2011-02-13 11:52:00,2011,2,13,11,Sun,24180
2011-02-13 12:03:00,2011,2,13,12,Sun,24181
2011-02-13 12:05:00,2011,2,13,12,Sun,24182
2011-02-13 12:17:00,2011,2,13,12,Sun,24183
2011-02-13 12:41:00,2011,2,13,12,Sun,24184
2011-02-13 12:48:00,2011,2,13,12,Sun,24185
2011-02-13 13:15:00,2011,2,13,13,Sun,24186
2011-02-13 13:22:00,2011,2,13,13,Sun,24187
2011-02-13 13:52:00,2011,2,13,13,Sun,24188
2011-02-13 14:16:00,2011,2,13,14,Sun,24189
2011-02-13 14:28:00,2011,2,13,14,Sun,24190
2011-02-13 14:40:00,2011,2,13,14,Sun,24191
2011-02-13 15:02:00,2011,2,13,15,Sun,24192
2011-02-13 15:17:00,2011,2,13,15,Sun,24193
2011-02-13 15:18:00,2011,2,13,15,Sun,24194
2011-02-13 15:26:00,2011,2,13,15,Sun,24195
2011-02-13 15:28:00,2011,2,13,15,Sun,24196
2011-02-13 15:45:00,2011,2,13,15,Sun,24197
2011-02-13 16:04:00,2011,2,13,16,Sun,24198
2011-02-13 16:05:00,2011,2,13,16,Sun,24199
2011-02-14 09:24:00,2011,2,14,9,Mon,24200
2011-02-14 09:27:00,2011,2,14,9,Mon,24201
2011-02-14 09:31:00,2011,2,14,9,Mon,24202
2011-02-14 09:33:00,2011,2,14,9,Mon,24203
2011-02-14 09:45:00,2011,2,14,9,Mon,24204
2011-02-14 09:47:00,2011,2,14,9,Mon,24205
2011-02-14 09:54:00,2011,2,14,9,Mon,24206
2011-02-14 09:57:00,2011,2,14,9,Mon,24207
2011-02-14 10:10:00,2011,2,14,10,Mon,24208
2011-02-14 10:24:00,2011,2,14,10,Mon,24209
2011-02-14 10:40:00,2011,2,14,10,Mon,24210
2011-02-14 10:52:00,2011,2,14,10,Mon,24211
2011-02-14 10:56:00,2011,2,14,10,Mon,24212
2011-02-14 10:59:00,2011,2,14,10,Mon,24213
2011-02-14 11:08:00,2011,2,14,11,Mon,24214
2011-02-14 11:19:00,2011,2,14,11,Mon,24215
2011-02-14 11:20:00,2011,2,14,11,Mon,24216
2011-02-14 11:22:00,2011,2,14,11,Mon,24217
2011-02-14 11:57:00,2011,2,14,11,Mon,24218
2011-02-14 12:11:00,2011,2,14,12,Mon,24219
2011-02-14 12:13:00,2011,2,14,12,Mon,24220
2011-02-14 12:16:00,2011,2,14,12,Mon,24221
2011-02-14 12:28:00,2011,2,14,12,Mon,24222
2011-02-14 12:36:00,2011,2,14,12,Mon,24223
2011-02-14 12:46:00,2011,2,14,12,Mon,24224
2011-02-14 12:53:00,2011,2,14,12,Mon,24225
2011-02-14 13:11:00,2011,2,14,13,Mon,24226
2011-02-14 13:19:00,2011,2,14,13,Mon,24227
2011-02-14 13:21:00,2011,2,14,13,Mon,24228
2011-02-14 13:40:00,2011,2,14,13,Mon,24229
2011-02-14 13:42:00,2011,2,14,13,Mon,24230
2011-02-14 14:03:00,2011,2,14,14,Mon,24231
2011-02-14 14:13:00,2011,2,14,14,Mon,24232
2011-02-14 14:14:00,2011,2,14,14,Mon,24233
2011-02-14 14:29:00,2011,2,14,14,Mon,24234
2011-02-14 14:39:00,2011,2,14,14,Mon,24235
2011-02-14 15:15:00,2011,2,14,15,Mon,24236
2011-02-14 15:20:00,2011,2,14,15,Mon,24237
2011-02-14 15:23:00,2011,2,14,15,Mon,24238
2011-02-14 15:26:00,2011,2,14,15,Mon,24239
2011-02-14 15:35:00,2011,2,14,15,Mon,24240
2011-02-14 15:37:00,2011,2,14,15,Mon,24241
2011-02-14 15:43:00,2011,2,14,15,Mon,24242
2011-02-14 16:39:00,2011,2,14,16,Mon,24243
2011-02-15 08:18:00,2011,2,15,8,Tue,24244
2011-02-15 08:21:00,2011,2,15,8,Tue,24245
2011-02-15 09:20:00,2011,2,15,9,Tue,24246
2011-02-15 09:35:00,2011,2,15,9,Tue,24247
2011-02-15 09:46:00,2011,2,15,9,Tue,24248
2011-02-15 09:49:00,2011,2,15,9,Tue,24249
2011-02-15 09:50:00,2011,2,15,9,Tue,24250
2011-02-15 09:52:00,2011,2,15,9,Tue,24251
2011-02-15 09:59:00,2011,2,15,9,Tue,24252
2011-02-15 10:17:00,2011,2,15,10,Tue,24253
2011-02-15 10:29:00,2011,2,15,10,Tue,24254
2011-02-15 10:40:00,2011,2,15,10,Tue,24255
2011-02-15 10:41:00,2011,2,15,10,Tue,24256
2011-02-15 10:45:00,2011,2,15,10,Tue,24257
2011-02-15 10:46:00,2011,2,15,10,Tue,24258
2011-02-15 10:49:00,2011,2,15,10,Tue,24259
2011-02-15 10:52:00,2011,2,15,10,Tue,24260
2011-02-15 11:28:00,2011,2,15,11,Tue,24261
2011-02-15 11:30:00,2011,2,15,11,Tue,24262
2011-02-15 11:31:00,2011,2,15,11,Tue,24263
2011-02-15 11:32:00,2011,2,15,11,Tue,24264
2011-02-15 11:33:00,2011,2,15,11,Tue,24265
2011-02-15 11:40:00,2011,2,15,11,Tue,24266
2011-02-15 11:50:00,2011,2,15,11,Tue,24267
2011-02-15 11:52:00,2011,2,15,11,Tue,24268
2011-02-15 11:58:00,2011,2,15,11,Tue,24269
2011-02-15 12:05:00,2011,2,15,12,Tue,24270
2011-02-15 12:12:00,2011,2,15,12,Tue,24271
2011-02-15 12:40:00,2011,2,15,12,Tue,24272
2011-02-15 12:48:00,2011,2,15,12,Tue,24273
2011-02-15 12:55:00,2011,2,15,12,Tue,24274
2011-02-15 12:56:00,2011,2,15,12,Tue,24275
2011-02-15 13:00:00,2011,2,15,13,Tue,24276
2011-02-15 13:08:00,2011,2,15,13,Tue,24277
2011-02-15 13:12:00,2011,2,15,13,Tue,24278
2011-02-15 13:19:00,2011,2,15,13,Tue,24279
2011-02-15 13:50:00,2011,2,15,13,Tue,24280
2011-02-15 13:52:00,2011,2,15,13,Tue,24281
2011-02-15 13:53:00,2011,2,15,13,Tue,24282
2011-02-15 14:02:00,2011,2,15,14,Tue,24283
2011-02-15 14:08:00,2011,2,15,14,Tue,24284
2011-02-15 14:17:00,2011,2,15,14,Tue,24285
2011-02-15 14:19:00,2011,2,15,14,Tue,24286
2011-02-15 14:30:00,2011,2,15,14,Tue,24287
2011-02-15 14:44:00,2011,2,15,14,Tue,24288
2011-02-15 14:49:00,2011,2,15,14,Tue,24289
2011-02-15 14:50:00,2011,2,15,14,Tue,24290
2011-02-15 15:00:00,2011,2,15,15,Tue,24291
2011-02-15 15:04:00,2011,2,15,15,Tue,24292
2011-02-15 15:41:00,2011,2,15,15,Tue,24293
2011-02-15 15:44:00,2011,2,15,15,Tue,24294
2011-02-15 15:46:00,2011,2,15,15,Tue,24295
2011-02-15 15:49:00,2011,2,15,15,Tue,24296
2011-02-15 15:51:00,2011,2,15,15,Tue,24297
2011-02-15 16:27:00,2011,2,15,16,Tue,24298
2011-02-15 17:02:00,2011,2,15,17,Tue,24299
2011-02-16 08:15:00,2011,2,16,8,Wed,24300
2011-02-16 08:37:00,2011,2,16,8,Wed,24301
2011-02-16 09:03:00,2011,2,16,9,Wed,24302
2011-02-16 09:08:00,2011,2,16,9,Wed,24303
2011-02-16 09:11:00,2011,2,16,9,Wed,24304
2011-02-16 09:25:00,2011,2,16,9,Wed,24305
2011-02-16 09:45:00,2011,2,16,9,Wed,24306
2011-02-16 09:56:00,2011,2,16,9,Wed,24307
2011-02-16 10:04:00,2011,2,16,10,Wed,24308
2011-02-16 10:17:00,2011,2,16,10,Wed,24309
2011-02-16 10:25:00,2011,2,16,10,Wed,24310
2011-02-16 10:32:00,2011,2,16,10,Wed,24311
2011-02-16 10:33:00,2011,2,16,10,Wed,24312
2011-02-16 10:34:00,2011,2,16,10,Wed,24313
2011-02-16 10:38:00,2011,2,16,10,Wed,24314
2011-02-16 10:47:00,2011,2,16,10,Wed,24315
2011-02-16 10:50:00,2011,2,16,10,Wed,24316
2011-02-16 10:53:00,2011,2,16,10,Wed,24317
2011-02-16 10:56:00,2011,2,16,10,Wed,24318
2011-02-16 11:03:00,2011,2,16,11,Wed,24319
2011-02-16 11:18:00,2011,2,16,11,Wed,24320
2011-02-16 11:37:00,2011,2,16,11,Wed,24321
2011-02-16 11:45:00,2011,2,16,11,Wed,24322
2011-02-16 11:48:00,2011,2,16,11,Wed,24323
2011-02-16 11:49:00,2011,2,16,11,Wed,24324
2011-02-16 11:53:00,2011,2,16,11,Wed,24325
2011-02-16 11:54:00,2011,2,16,11,Wed,24326
2011-02-16 11:58:00,2011,2,16,11,Wed,24327
2011-02-16 11:59:00,2011,2,16,11,Wed,24328
2011-02-16 12:02:00,2011,2,16,12,Wed,24329
2011-02-16 12:10:00,2011,2,16,12,Wed,24330
2011-02-16 12:11:00,2011,2,16,12,Wed,24331
2011-02-16 12:13:00,2011,2,16,12,Wed,24332
2011-02-16 12:15:00,2011,2,16,12,Wed,24333
2011-02-16 12:33:00,2011,2,16,12,Wed,24334
2011-02-16 12:46:00,2011,2,16,12,Wed,24335
2011-02-16 12:47:00,2011,2,16,12,Wed,24336
2011-02-16 12:48:00,2011,2,16,12,Wed,24337
2011-02-16 12:49:00,2011,2,16,12,Wed,24338
2011-02-16 12:59:00,2011,2,16,12,Wed,24339
2011-02-16 13:00:00,2011,2,16,13,Wed,24340
2011-02-16 13:02:00,2011,2,16,13,Wed,24341
2011-02-16 13:11:00,2011,2,16,13,Wed,24342
2011-02-16 13:14:00,2011,2,16,13,Wed,24343
2011-02-16 13:16:00,2011,2,16,13,Wed,24344
2011-02-16 13:44:00,2011,2,16,13,Wed,24345
2011-02-16 14:01:00,2011,2,16,14,Wed,24346
2011-02-16 14:13:00,2011,2,16,14,Wed,24347
2011-02-16 14:18:00,2011,2,16,14,Wed,24348
2011-02-16 14:27:00,2011,2,16,14,Wed,24349
2011-02-16 14:40:00,2011,2,16,14,Wed,24350
2011-02-16 14:44:00,2011,2,16,14,Wed,24351
2011-02-16 14:48:00,2011,2,16,14,Wed,24352
2011-02-16 14:56:00,2011,2,16,14,Wed,24353
2011-02-16 15:13:00,2011,2,16,15,Wed,24354
2011-02-16 15:43:00,2011,2,16,15,Wed,24355
2011-02-16 15:47:00,2011,2,16,15,Wed,24356
2011-02-16 15:51:00,2011,2,16,15,Wed,24357
2011-02-16 16:31:00,2011,2,16,16,Wed,24358
2011-02-16 16:40:00,2011,2,16,16,Wed,24359
2011-02-16 16:56:00,2011,2,16,16,Wed,24360
2011-02-16 16:57:00,2011,2,16,16,Wed,24361
2011-02-16 16:58:00,2011,2,16,16,Wed,24362
2011-02-17 08:23:00,2011,2,17,8,Thu,24363
2011-02-17 08:40:00,2011,2,17,8,Thu,24364
2011-02-17 08:58:00,2011,2,17,8,Thu,24365
2011-02-17 09:47:00,2011,2,17,9,Thu,24366
2011-02-17 09:52:00,2011,2,17,9,Thu,24367
2011-02-17 09:53:00,2011,2,17,9,Thu,24368
2011-02-17 10:04:00,2011,2,17,10,Thu,24369
2011-02-17 10:08:00,2011,2,17,10,Thu,24370
2011-02-17 10:30:00,2011,2,17,10,Thu,24371
2011-02-17 10:51:00,2011,2,17,10,Thu,24372
2011-02-17 11:01:00,2011,2,17,11,Thu,24373
2011-02-17 11:05:00,2011,2,17,11,Thu,24374
2011-02-17 11:46:00,2011,2,17,11,Thu,24375
2011-02-17 11:58:00,2011,2,17,11,Thu,24376
2011-02-17 12:01:00,2011,2,17,12,Thu,24377
2011-02-17 12:03:00,2011,2,17,12,Thu,24378
2011-02-17 12:21:00,2011,2,17,12,Thu,24379
2011-02-17 12:23:00,2011,2,17,12,Thu,24380
2011-02-17 12:24:00,2011,2,17,12,Thu,24381
2011-02-17 12:27:00,2011,2,17,12,Thu,24382
2011-02-17 12:29:00,2011,2,17,12,Thu,24383
2011-02-17 12:33:00,2011,2,17,12,Thu,24384
2011-02-17 12:42:00,2011,2,17,12,Thu,24385
2011-02-17 12:43:00,2011,2,17,12,Thu,24386
2011-02-17 12:47:00,2011,2,17,12,Thu,24387
2011-02-17 12:48:00,2011,2,17,12,Thu,24388
2011-02-17 12:51:00,2011,2,17,12,Thu,24389
2011-02-17 12:55:00,2011,2,17,12,Thu,24390
2011-02-17 12:56:00,2011,2,17,12,Thu,24391
2011-02-17 12:59:00,2011,2,17,12,Thu,24392
2011-02-17 13:16:00,2011,2,17,13,Thu,24393
2011-02-17 13:28:00,2011,2,17,13,Thu,24394
2011-02-17 13:47:00,2011,2,17,13,Thu,24395
2011-02-17 13:54:00,2011,2,17,13,Thu,24396
2011-02-17 13:57:00,2011,2,17,13,Thu,24397
2011-02-17 14:04:00,2011,2,17,14,Thu,24398
2011-02-17 14:11:00,2011,2,17,14,Thu,24399
2011-02-17 14:17:00,2011,2,17,14,Thu,24400
2011-02-17 14:19:00,2011,2,17,14,Thu,24401
2011-02-17 14:26:00,2011,2,17,14,Thu,24402
2011-02-17 14:36:00,2011,2,17,14,Thu,24403
2011-02-17 14:42:00,2011,2,17,14,Thu,24404
2011-02-17 14:49:00,2011,2,17,14,Thu,24405
2011-02-17 14:51:00,2011,2,17,14,Thu,24406
2011-02-17 15:02:00,2011,2,17,15,Thu,24407
2011-02-17 15:03:00,2011,2,17,15,Thu,24408
2011-02-17 15:40:00,2011,2,17,15,Thu,24409
2011-02-17 15:50:00,2011,2,17,15,Thu,24410
2011-02-17 16:35:00,2011,2,17,16,Thu,24411
2011-02-17 16:43:00,2011,2,17,16,Thu,24412
2011-02-17 16:59:00,2011,2,17,16,Thu,24413
2011-02-17 17:05:00,2011,2,17,17,Thu,24414
2011-02-17 17:34:00,2011,2,17,17,Thu,24415
2011-02-17 19:16:00,2011,2,17,19,Thu,24416
2011-02-17 19:21:00,2011,2,17,19,Thu,24417
2011-02-17 19:36:00,2011,2,17,19,Thu,24418
2011-02-18 08:34:00,2011,2,18,8,Fri,24419
2011-02-18 08:47:00,2011,2,18,8,Fri,24420
2011-02-18 09:04:00,2011,2,18,9,Fri,24421
2011-02-18 09:41:00,2011,2,18,9,Fri,24422
2011-02-18 09:43:00,2011,2,18,9,Fri,24423
2011-02-18 10:03:00,2011,2,18,10,Fri,24424
2011-02-18 10:07:00,2011,2,18,10,Fri,24425
2011-02-18 10:11:00,2011,2,18,10,Fri,24426
2011-02-18 10:16:00,2011,2,18,10,Fri,24427
2011-02-18 10:32:00,2011,2,18,10,Fri,24428
2011-02-18 10:42:00,2011,2,18,10,Fri,24429
2011-02-18 10:53:00,2011,2,18,10,Fri,24430
2011-02-18 11:18:00,2011,2,18,11,Fri,24431
2011-02-18 11:27:00,2011,2,18,11,Fri,24432
2011-02-18 11:36:00,2011,2,18,11,Fri,24433
2011-02-18 11:53:00,2011,2,18,11,Fri,24434
2011-02-18 11:54:00,2011,2,18,11,Fri,24435
2011-02-18 11:56:00,2011,2,18,11,Fri,24436
2011-02-18 12:02:00,2011,2,18,12,Fri,24437
2011-02-18 12:13:00,2011,2,18,12,Fri,24438
2011-02-18 12:21:00,2011,2,18,12,Fri,24439
2011-02-18 12:27:00,2011,2,18,12,Fri,24440
2011-02-18 12:28:00,2011,2,18,12,Fri,24441
2011-02-18 12:31:00,2011,2,18,12,Fri,24442
2011-02-18 12:56:00,2011,2,18,12,Fri,24443
2011-02-18 13:10:00,2011,2,18,13,Fri,24444
2011-02-18 13:26:00,2011,2,18,13,Fri,24445
2011-02-18 13:29:00,2011,2,18,13,Fri,24446
2011-02-18 13:32:00,2011,2,18,13,Fri,24447
2011-02-18 14:18:00,2011,2,18,14,Fri,24448
2011-02-18 14:21:00,2011,2,18,14,Fri,24449
2011-02-18 14:36:00,2011,2,18,14,Fri,24450
2011-02-18 14:54:00,2011,2,18,14,Fri,24451
2011-02-18 15:04:00,2011,2,18,15,Fri,24452
2011-02-18 15:11:00,2011,2,18,15,Fri,24453
2011-02-18 15:13:00,2011,2,18,15,Fri,24454
2011-02-18 15:16:00,2011,2,18,15,Fri,24455
2011-02-18 15:18:00,2011,2,18,15,Fri,24456
2011-02-18 15:21:00,2011,2,18,15,Fri,24457
2011-02-18 15:22:00,2011,2,18,15,Fri,24458
2011-02-18 15:23:00,2011,2,18,15,Fri,24459
2011-02-18 15:29:00,2011,2,18,15,Fri,24460
2011-02-18 15:40:00,2011,2,18,15,Fri,24461
2011-02-18 15:41:00,2011,2,18,15,Fri,24462
2011-02-18 15:42:00,2011,2,18,15,Fri,24463
2011-02-18 15:44:00,2011,2,18,15,Fri,24464
2011-02-18 15:45:00,2011,2,18,15,Fri,24465
2011-02-18 15:54:00,2011,2,18,15,Fri,24466
2011-02-18 15:59:00,2011,2,18,15,Fri,24467
2011-02-18 16:32:00,2011,2,18,16,Fri,24468
2011-02-18 16:52:00,2011,2,18,16,Fri,24469
2011-02-18 17:19:00,2011,2,18,17,Fri,24470
2011-02-20 10:16:00,2011,2,20,10,Sun,24471
2011-02-20 10:28:00,2011,2,20,10,Sun,24472
2011-02-20 10:29:00,2011,2,20,10,Sun,24473
2011-02-20 10:30:00,2011,2,20,10,Sun,24474
2011-02-20 10:43:00,2011,2,20,10,Sun,24475
2011-02-20 10:51:00,2011,2,20,10,Sun,24476
2011-02-20 10:56:00,2011,2,20,10,Sun,24477
2011-02-20 11:28:00,2011,2,20,11,Sun,24478
2011-02-20 11:39:00,2011,2,20,11,Sun,24479
2011-02-20 12:01:00,2011,2,20,12,Sun,24480
2011-02-20 12:14:00,2011,2,20,12,Sun,24481
2011-02-20 12:23:00,2011,2,20,12,Sun,24482
2011-02-20 12:31:00,2011,2,20,12,Sun,24483
2011-02-20 12:32:00,2011,2,20,12,Sun,24484
2011-02-20 13:06:00,2011,2,20,13,Sun,24485
2011-02-20 13:13:00,2011,2,20,13,Sun,24486
2011-02-20 13:18:00,2011,2,20,13,Sun,24487
2011-02-20 13:21:00,2011,2,20,13,Sun,24488
2011-02-20 13:46:00,2011,2,20,13,Sun,24489
2011-02-20 13:48:00,2011,2,20,13,Sun,24490
2011-02-20 13:52:00,2011,2,20,13,Sun,24491
2011-02-20 14:01:00,2011,2,20,14,Sun,24492
2011-02-20 14:08:00,2011,2,20,14,Sun,24493
2011-02-20 14:21:00,2011,2,20,14,Sun,24494
2011-02-20 14:31:00,2011,2,20,14,Sun,24495
2011-02-20 14:38:00,2011,2,20,14,Sun,24496
2011-02-20 15:06:00,2011,2,20,15,Sun,24497
2011-02-20 15:43:00,2011,2,20,15,Sun,24498
2011-02-20 15:51:00,2011,2,20,15,Sun,24499
2011-02-21 08:38:00,2011,2,21,8,Mon,24500
2011-02-21 08:50:00,2011,2,21,8,Mon,24501
2011-02-21 09:09:00,2011,2,21,9,Mon,24502
2011-02-21 09:45:00,2011,2,21,9,Mon,24503
2011-02-21 09:52:00,2011,2,21,9,Mon,24504
2011-02-21 09:55:00,2011,2,21,9,Mon,24505
2011-02-21 09:58:00,2011,2,21,9,Mon,24506
2011-02-21 10:07:00,2011,2,21,10,Mon,24507
2011-02-21 10:11:00,2011,2,21,10,Mon,24508
2011-02-21 10:28:00,2011,2,21,10,Mon,24509
2011-02-21 10:32:00,2011,2,21,10,Mon,24510
2011-02-21 10:36:00,2011,2,21,10,Mon,24511
2011-02-21 10:41:00,2011,2,21,10,Mon,24512
2011-02-21 10:53:00,2011,2,21,10,Mon,24513
2011-02-21 11:10:00,2011,2,21,11,Mon,24514
2011-02-21 11:35:00,2011,2,21,11,Mon,24515
2011-02-21 11:42:00,2011,2,21,11,Mon,24516
2011-02-21 11:46:00,2011,2,21,11,Mon,24517
2011-02-21 12:09:00,2011,2,21,12,Mon,24518
2011-02-21 12:29:00,2011,2,21,12,Mon,24519
2011-02-21 12:31:00,2011,2,21,12,Mon,24520
2011-02-21 12:33:00,2011,2,21,12,Mon,24521
2011-02-21 12:38:00,2011,2,21,12,Mon,24522
2011-02-21 12:43:00,2011,2,21,12,Mon,24523
2011-02-21 12:44:00,2011,2,21,12,Mon,24524
2011-02-21 12:53:00,2011,2,21,12,Mon,24525
2011-02-21 12:54:00,2011,2,21,12,Mon,24526
2011-02-21 12:58:00,2011,2,21,12,Mon,24527
2011-02-21 12:59:00,2011,2,21,12,Mon,24528
2011-02-21 13:07:00,2011,2,21,13,Mon,24529
2011-02-21 13:21:00,2011,2,21,13,Mon,24530
2011-02-21 13:40:00,2011,2,21,13,Mon,24531
2011-02-21 13:51:00,2011,2,21,13,Mon,24532
2011-02-21 14:02:00,2011,2,21,14,Mon,24533
2011-02-21 14:04:00,2011,2,21,14,Mon,24534
2011-02-21 14:38:00,2011,2,21,14,Mon,24535
2011-02-21 14:58:00,2011,2,21,14,Mon,24536
2011-02-21 15:04:00,2011,2,21,15,Mon,24537
2011-02-21 15:12:00,2011,2,21,15,Mon,24538
2011-02-21 15:20:00,2011,2,21,15,Mon,24539
2011-02-21 15:30:00,2011,2,21,15,Mon,24540
2011-02-21 16:58:00,2011,2,21,16,Mon,24541
2011-02-21 17:35:00,2011,2,21,17,Mon,24542
2011-02-21 17:42:00,2011,2,21,17,Mon,24543
2011-02-22 08:24:00,2011,2,22,8,Tue,24544
2011-02-22 09:00:00,2011,2,22,9,Tue,24545
2011-02-22 09:01:00,2011,2,22,9,Tue,24546
2011-02-22 09:10:00,2011,2,22,9,Tue,24547
2011-02-22 09:11:00,2011,2,22,9,Tue,24548
2011-02-22 09:13:00,2011,2,22,9,Tue,24549
2011-02-22 09:15:00,2011,2,22,9,Tue,24550
2011-02-22 10:00:00,2011,2,22,10,Tue,24551
2011-02-22 10:03:00,2011,2,22,10,Tue,24552
2011-02-22 10:09:00,2011,2,22,10,Tue,24553
2011-02-22 10:43:00,2011,2,22,10,Tue,24554
2011-02-22 10:59:00,2011,2,22,10,Tue,24555
2011-02-22 11:02:00,2011,2,22,11,Tue,24556
2011-02-22 11:04:00,2011,2,22,11,Tue,24557
2011-02-22 11:05:00,2011,2,22,11,Tue,24558
2011-02-22 11:20:00,2011,2,22,11,Tue,24559
2011-02-22 11:33:00,2011,2,22,11,Tue,24560
2011-02-22 11:41:00,2011,2,22,11,Tue,24561
2011-02-22 11:43:00,2011,2,22,11,Tue,24562
2011-02-22 11:46:00,2011,2,22,11,Tue,24563
2011-02-22 11:58:00,2011,2,22,11,Tue,24564
2011-02-22 12:06:00,2011,2,22,12,Tue,24565
2011-02-22 12:13:00,2011,2,22,12,Tue,24566
2011-02-22 12:24:00,2011,2,22,12,Tue,24567
2011-02-22 12:40:00,2011,2,22,12,Tue,24568
2011-02-22 12:51:00,2011,2,22,12,Tue,24569
2011-02-22 12:53:00,2011,2,22,12,Tue,24570
2011-02-22 12:55:00,2011,2,22,12,Tue,24571
2011-02-22 12:56:00,2011,2,22,12,Tue,24572
2011-02-22 12:57:00,2011,2,22,12,Tue,24573
2011-02-22 13:02:00,2011,2,22,13,Tue,24574
2011-02-22 13:08:00,2011,2,22,13,Tue,24575
2011-02-22 13:18:00,2011,2,22,13,Tue,24576
2011-02-22 13:20:00,2011,2,22,13,Tue,24577
2011-02-22 13:47:00,2011,2,22,13,Tue,24578
2011-02-22 13:59:00,2011,2,22,13,Tue,24579
2011-02-22 14:10:00,2011,2,22,14,Tue,24580
2011-02-22 14:43:00,2011,2,22,14,Tue,24581
2011-02-22 14:55:00,2011,2,22,14,Tue,24582
2011-02-22 14:56:00,2011,2,22,14,Tue,24583
2011-02-22 15:00:00,2011,2,22,15,Tue,24584
2011-02-22 15:09:00,2011,2,22,15,Tue,24585
2011-02-22 15:10:00,2011,2,22,15,Tue,24586
2011-02-22 15:14:00,2011,2,22,15,Tue,24587
2011-02-22 15:22:00,2011,2,22,15,Tue,24588
2011-02-22 15:45:00,2011,2,22,15,Tue,24589
2011-02-22 15:46:00,2011,2,22,15,Tue,24590
2011-02-22 15:48:00,2011,2,22,15,Tue,24591
2011-02-22 15:59:00,2011,2,22,15,Tue,24592
2011-02-22 16:03:00,2011,2,22,16,Tue,24593
2011-02-22 16:13:00,2011,2,22,16,Tue,24594
2011-02-22 16:15:00,2011,2,22,16,Tue,24595
